Carrier Frequency,Half Area Carrier,Symmetry Carrier,Weighted Center Carrier
122624946.71754837,123291015.625,228515625.0,134387850.9918372
162106709.19855118,234838867.1875,214721679.6875,225603038.5553696
167815540.14468765,231225585.9375,245605468.75,229638565.15410775
122541552.12635803,167626953.125,201416015.625,130909874.64919871
130779722.57552719,162036132.8125,195190429.6875,170590303.99321672
141886636.8722458,184863281.25,356811523.4375,203102201.2952038
117012268.62822723,117016601.5625,144653320.3125,117009157.81059088
128372019.74314117,114306640.625,298706054.6875,147029533.57318503
128517991.20146942,172290039.0625,125366210.9375,163799654.7715377
157773934.70932388,211718750.0,224853515.625,221333093.34086698
144585030.9903984,208837890.625,187133789.0625,208191740.40394232
117899155.62155914,118017578.125,145263671.875,117929138.05562204
118408835.069664,118408203.125,199951171.875,118499105.97784941
123815358.32962036,140722656.25,334960937.5,144254753.43528852
132861445.82030487,179882812.5,342041015.625,164992377.21430528
152743348.40067673,190527343.75,188964843.75,219797567.771052
148487993.83182907,148413085.9375,155761718.75,209611956.7554245
123444840.51618576,144287109.375,149780273.4375,139204670.58825588
157083550.3802185,198242187.5,334838867.1875,223270266.81923118
166423834.46546555,228515625.0,232788085.9375,227920585.71997237
190036191.45916748,231567382.8125,176757812.5,232402816.06688628
189586162.06019974,230151367.1875,304321289.0625,232389143.33387
119668510.58064651,119409179.6875,146606445.3125,120838883.37442732
184194064.23347473,230517578.125,196289062.5,231618664.52832106
121395014.18673706,140966796.875,226440429.6875,123550665.43597502
164763027.44755554,214648437.5,236450195.3125,226172589.98429158
136750792.02207184,241870117.1875,334594726.5625,225336841.34368294
124751565.9560318,98730468.75,303100585.9375,136221651.91803288
118103096.19953156,118115234.375,364624023.4375,118108859.87838888
137659929.41135025,182641601.5625,340087890.625,191388174.5369496
124420546.2679863,176831054.6875,276855468.75,132585883.09029324
117196550.99730682,117211914.0625,172485351.5625,117207090.36603822
117244959.41571426,117236328.125,145141601.5625,117479403.94523421
142718940.43687057,233447265.625,330810546.875,198674000.05210623
136236102.60237885,181030273.4375,136230468.75,178842816.60636353
173450669.40501785,214453125.0,325927734.375,229800127.34791902
118964559.04229355,172265625.0,146118164.0625,119528191.52444272
140522983.18687057,204223632.8125,149902343.75,192762056.54954004
120482311.85773468,120556640.625,256835937.5,128876089.94700006
119911567.39014435,120288085.9375,282836914.0625,123508332.1348259
175872546.6946869,228100585.9375,188476562.5,230871103.60300454
191238240.3804016,231738281.25,251953125.0,232281423.3351148
191241814.74286652,234106445.3125,151611328.125,232226970.92109784
191247293.27393723,233032226.5625,222290039.0625,232414727.3190594
191226818.7403717,213305664.0625,151733398.4375,232496282.5003419
191238208.72032547,233129882.8125,251953125.0,232439922.71047887
112508915.11066818,217504882.8125,142700195.3125,131923830.21013984
121382475.23420334,121386718.75,173583984.375,122559257.39597462
185053052.7545395,230566406.25,159423828.125,231824439.98174536
122108868.35868454,134228515.625,199829101.5625,124249386.60533553
134217138.50901031,181298828.125,164794921.875,183971443.016543
168956042.06354904,228247070.3125,317260742.1875,228311590.99782842
132600502.75026321,151025390.625,189086914.0625,171093985.73472434
144389195.19563293,185571289.0625,370727539.0625,203790406.0669492
119294734.01773834,119287109.375,172607421.875,119318138.31475098
118076033.3225174,118090820.3125,351684570.3125,118079766.01330295
121000512.22935867,132275390.625,147827148.4375,126680617.18349373
182950526.74810028,249047851.5625,132080078.125,236620618.1633689
119758136.92481232,119750976.5625,146240234.375,119850277.31664108
114613925.48111343,174682617.1875,365600585.9375,125438750.09820725
118027189.4885025,118041992.1875,145141601.5625,118030617.07118446
125033922.16111755,135864257.8125,150634765.625,140519583.68792382
159429321.1549225,194604492.1875,364135742.1875,223852424.2757948
120156099.47614288,120141601.5625,146728515.625,120743330.81058446
122644032.34611893,169628906.25,225952148.4375,126242115.99490072
178887747.93953323,222412109.375,152587890.625,230840496.82563362
148237354.0203972,226367187.5,138671875.0,213157420.74197146
126922607.04486847,214233398.4375,330932617.1875,157212724.47408545
114032931.98241425,114038085.9375,143310546.875,114010100.13165133
174331964.76390076,235351562.5,232177734.375,230047307.66795167
118933484.56438446,118945312.5,172485351.5625,118946050.92459263
120030134.90605545,120019531.25,199462890.625,120278280.88404675
118882847.08686829,118896484.375,145629882.8125,118884481.38962846
168841231.52030182,229125976.5625,135498046.875,229279246.02715114
149745012.0193367,202709960.9375,326049804.6875,216735639.36849305
126464908.1306839,128051757.8125,152709960.9375,151276349.08300924
126584959.14357758,126586914.0625,126586914.0625,151206385.90373558
151282180.40207672,191967773.4375,152587890.625,216929853.48013565
123969449.79042435,134301757.8125,175659179.6875,135605696.42167434
163381163.34166336,195678710.9375,161865234.375,225717154.750008
170224182.62388992,229077148.4375,132568359.375,229340270.80793568
119381978.06777954,155029296.875,172973632.8125,119633180.4629588
123314548.65828705,128076171.875,175170898.4375,131617331.92195351
133570815.98687744,180615234.375,141113281.25,177613904.9253557
140957679.98490906,184082031.25,129150390.625,198032927.00250667
114117086.42875671,114111328.125,143310546.875,114092906.33542429
129093059.00126648,131347656.25,178222656.25,158035043.93415996
148869628.25686646,188085937.5,156860351.5625,213331275.45859432
140397132.31352615,183251953.125,128784179.6875,192710547.6507344
112398335.13845444,275732421.875,130249023.4375,275767307.3715817
120183921.44876862,171972656.25,146728515.625,120771124.5543327
156539668.79364395,197753906.25,351318359.375,220821014.9525344
127470846.14727783,127514648.4375,148437500.0,146615856.5476395
160217799.40789413,209179687.5,328491210.9375,223838206.51325095
126299470.55936813,126513671.875,276367187.5,141384919.50240168
117686874.45505905,117700195.3125,374877929.6875,117690795.17105539
162984892.74630356,265844726.5625,295043945.3125,230781436.12456995
117322746.99100494,113378906.25,145385742.1875,118444033.5875461
186673133.2361908,233251953.125,301513671.875,232291206.27554426
121021999.81456375,173632812.5,147827148.4375,126707062.60289639
118172755.54816437,118188476.5625,336059570.3125,118177293.97048356
119024458.32439423,119140625.0,172607421.875,119050130.59063348
118722195.80004883,118798828.125,201416015.625,120842903.31657344
179706535.58140945,230297851.5625,152099609.375,231403858.46472564
144172100.55672836,225952148.4375,206787109.375,203954750.58742326
133739272.79376602,179882812.5,162231445.3125,171414115.95407596
168761803.51746368,228198242.1875,164062500.0,228289376.24669388
147133160.29145813,150732421.875,206909179.6875,209081812.923081
132334223.26124954,149316406.25,226196289.0625,164844149.39939547
135511677.38002014,181518554.6875,342773437.5,184483918.08272234
114307430.85269928,114306640.625,172729492.1875,114335445.1554504
122113148.65641403,130834960.9375,199829101.5625,124250063.83066563
185009623.96492767,231591796.875,171142578.125,231896725.25102422
114083220.8684845,120385742.1875,143432617.1875,114710228.62975922
175519161.2316208,243041992.1875,216186523.4375,231023066.5794739
119745720.83797073,174194335.9375,201416015.625,123334560.56641123
140767630.33488083,183422851.5625,127807617.1875,192886054.0456993
171777639.33221054,227661132.8125,200439453.125,229243907.27752143
136519769.53260803,176757812.5,134033203.125,179113524.92875984
143010617.3333931,147827148.4375,371582031.25,198753879.77073175
131075587.05405426,132958984.375,344482421.875,158583858.58459634
151011518.91488266,188842773.4375,132446289.0625,213779758.11299628
115190394.93497467,115185546.875,143798828.125,115180077.91168216
124724728.30834961,124731445.3125,150024414.0625,132820069.55924764
129775162.52075958,129956054.6875,345703125.0,152625463.26492953
154156653.17411423,230810546.875,272827148.4375,217623743.505304
117291869.48545837,117285156.25,336303710.9375,117296647.30133799
125751358.82562256,201269531.25,200805664.0625,137157815.03440258
164641154.9257965,232348632.8125,205200195.3125,226148289.3816152
138602136.68465805,182275390.625,174560546.875,186345280.2519747
119888505.3453865,172583007.8125,146728515.625,121079901.67847987
188027439.7685051,231372070.3125,183593750.0,232276650.53271002
156093316.08809662,192309570.3125,126464843.75,222949603.26451695
145750886.01123428,175805664.0625,165893554.6875,204466567.59802538
120461991.95056534,227416992.1875,323852539.0625,151175194.9927938
131677412.73809814,179711914.0625,168090820.3125,170829695.97766712
148552397.44367218,201708984.375,155639648.4375,209634650.74428278
132996603.66907501,225756835.9375,162353515.625,165017279.12249914
117765888.89720154,117700195.3125,145263671.875,117854211.96315292
123248563.23230362,141333007.8125,251953125.0,128857602.70952742
116688009.15976334,116699218.75,368530273.4375,116691056.00332491
157703323.3049469,223193359.375,138549804.6875,221279981.0150895
128321620.94021606,128637695.3125,298828125.0,146963276.7560001
161489734.33395386,225585937.5,359252929.6875,223840039.52762833
138765686.82866287,255639648.4375,319213867.1875,248533028.39050773
127130845.66352463,135180664.0625,324218750.0,141767380.5962618
129112077.53909302,179370117.1875,125488281.25,172062695.05667418
118196149.2578125,118188476.5625,172485351.5625,118201732.57559055
119265270.59539413,119042968.75,146118164.0625,119524752.08405328
118684102.29797745,118701171.875,145507812.5,118685282.23120242
120018987.66552734,120019531.25,199829101.5625,120603214.48442343
122423225.4589119,133300781.25,226196289.0625,126023479.37203792
179035287.4982834,239868164.0625,331054687.5,230892983.74518996
174171648.1957054,215185546.875,178222656.25,229986204.86593917
119413084.57777405,119628906.25,145996093.75,119445996.41272335
119533530.17158508,119433593.75,363281250.0,119626093.86317742
118381720.83695602,118383789.0625,374877929.6875,118385991.84212752
191211884.57874298,234033203.125,161987304.6875,232333209.43684193
191211241.89642715,251953125.0,172119140.625,232331523.27181223
121220928.7871666,121240234.375,173583984.375,122389043.17349145
185054068.135437,230566406.25,204956054.6875,231831126.65615827
122128851.25487518,122070312.5,225708007.8125,124275489.09957513
169270864.72685242,228271484.375,236083984.375,228308050.61917147
172703799.94763184,220117187.5,350830078.125,229601985.27785414
118103832.97179794,110131835.9375,228393554.6875,118674144.55391249
119907391.40906143,155615234.375,202514648.4375,128277060.97771859
119171959.9056282,131274414.0625,229248046.875,122748882.67640975
175206235.90337372,255419921.875,338256835.9375,230825295.06966016
117247190.46540451,117260742.1875,144775390.625,117248595.54205851
134519764.99462128,228051757.8125,166137695.3125,214736940.0936707
116184578.46444702,116186523.4375,369628906.25,116187524.29973061
117727957.09337234,117724609.375,145385742.1875,117964712.79195763
122427425.64779282,177954101.5625,371337890.625,146542790.11827272
152826179.77468872,193334960.9375,131958007.8125,219872171.0717727
121004954.18058014,197607421.875,148437500.0,141787202.5860043
155110084.50105667,249267578.125,191894531.25,231527712.43040007
167035372.10212326,228491210.9375,366699218.75,228092529.20776504
188981867.53912354,231469726.5625,137939453.125,232259879.98669106
120172579.63625717,80859375.0,146850585.9375,121333607.4059057
182993857.17525482,230444335.9375,177612304.6875,231690222.29023364
119768122.05693436,119824218.75,255004882.8125,121916447.67943981
128664310.79919434,225390625.0,177001953.125,180592957.87132785
140135685.33145142,212719726.5625,206542968.75,205098141.54609054
115316408.16272736,115307617.1875,143798828.125,115307979.38501298
126181552.2591362,237988281.25,130493164.0625,196290164.6365059
141855461.1990204,250146484.375,152465820.3125,234688276.11223036
117915670.76699066,117919921.875,145263671.875,117938060.11616981
117999284.14984512,118066406.25,145385742.1875,118083130.88160738
119360486.31663895,119360351.5625,199462890.625,119454269.62026317
119178655.34152985,119189453.125,145874023.4375,119202176.44261198
118321990.90852737,118334960.9375,362060546.875,118327520.11055927
121022714.13707733,151049804.6875,147827148.4375,126701597.53028092
118678920.19932556,118676757.8125,365112304.6875,118687952.9764675
122265728.37011719,122290039.0625,202880859.375,138169536.57140264
156808275.28417206,257421875.0,232177734.375,223131553.77807832
184831900.18815613,231616210.9375,126098632.8125,231881549.38621747
121404956.42986298,154833984.375,173950195.3125,123567277.52200378
115030033.95713806,115039062.5,125000000.0,115018429.22083507
136046550.8102455,181713867.1875,295776367.1875,184728739.80602342
190854246.42242813,254467773.4375,374877929.6875,232368208.06090182
191156727.44878387,219628906.25,162475585.9375,232332344.8225773
120792990.2816658,120825195.3125,226318359.375,121970205.2859445
169663364.78534317,228295898.4375,176147460.9375,228329221.661572
130124732.88741302,166040039.0625,327514648.4375,170394208.3047019
