File_name,B_bkg [Tesla],Cyclotron frequency [Hertz],Downmixed cyclotron frequency [Hertz],Energy [eV],LO frequency [Hertz],Pitch angle [degrees],Starting position [metres],Starting velocity [metres/second],Time step [seconds],Waveguide impedance [Ohms],i_coil [Amps],r_coil [metres],r_wg [metres]
out_250f0806-8570-4088-ad4d-2d2782dac8b1.h5,1.0048571427712552,27020680906.159355,128843305.35418701,18575.0,26891837600.80517,88.4,[0.0017 0.     0.    ],[-53300874.11835229  57865782.81395543  -2197534.28481529],1e-09,495.87621729719103,154.60765618550025,0.02,0.005
out_6b9115c9-4dea-44ec-a479-9a86718790f3.h5,1.0048571427712552,27045526686.889854,153689086.08468628,18575.0,26891837600.80517,87.3,[0.00165 0.      0.     ],[-77721772.09041494  11825486.34810744   3707448.60268611],1e-09,495.54299852038514,154.60765618550025,0.02,0.005
out_9e16cfdb-2311-4eba-89d6-c096019f7bc2.h5,1.0048571427712552,27016479343.356655,124641742.55148697,18575.0,26891837600.80517,88.8,[0.0005 0.     0.    ],[32637347.29784692 71598519.61472772 -1648244.43709414],1e-09,495.93272398143813,154.60765618550025,0.02,0.005
out_e495a530-7431-44a8-b806-4ea546f1dfe7.h5,1.0048571427712552,27022936772.811825,131099172.00665665,18575.0,26891837600.80517,88.3,[0.0016 0.     0.    ],[ -1028160.15319678 -78662268.99423754  -2334841.05729442],1e-09,495.8458970569898,154.60765618550025,0.02,0.005
out_d4b21dc7-86ca-456a-89ca-5d78ab3378ce.h5,1.0048571427712552,27042184755.04689,150347154.2417221,18575.0,26891837600.80517,87.4,[0.00175 0.      0.     ],[59124842.91582897 51824391.50307009 -3570231.77123046],1e-09,495.587726270061,154.60765618550025,0.02,0.005
out_b39cc9e8-ff66-426b-bd7e-1c3d4b2ee81d.h5,1.0048571427712552,27028156588.239162,136318987.4339943,18575.0,26891837600.80517,88.0,[0.00145 0.      0.     ],[ 71934595.66194667 -31814000.87864756   2746717.02781569],1e-09,495.7757899239203,154.60765618550025,0.02,0.005
out_94ceb6e8-ad2b-47b3-94fb-8f327358867d.h5,1.0048571427712552,27034339537.579357,142501936.774189,18575.0,26891837600.80517,87.7,[0.0015 0.     0.    ],[-57860451.6660419   53258361.39380182   3158517.69570215],1e-09,495.6928379354295,154.60765618550025,0.02,0.005
out_7c151929-bba7-415e-91f1-94885b92c18d.h5,1.0048571427712552,27032530098.081833,140692497.27666473,18575.0,26891837600.80517,87.8,[0.00055 0.      0.     ],[34977926.72518616 70439177.94941112  3021259.87030847],1e-09,495.7171036261101,154.60765618550025,0.02,0.005
out_436d7f36-9030-400c-a054-9d385fd21888.h5,1.0048571427712552,27010608280.674175,118770679.86900711,18575.0,26891837600.80517,89.8,[0.0004 0.     0.    ],[-57240263.91316397  54016089.00734157    274726.93265739],1e-09,496.01176028298806,154.60765618550025,0.02,0.005
out_ca57c08d-983b-4a53-9507-0dd1eb2cf162.h5,1.0048571427712552,27011734310.432938,119896709.62776947,18575.0,26891837600.80517,89.4,[0.0016 0.     0.    ],[ 27618092.52807699 -73694116.94687119   -824167.40816897],1e-09,495.9965947360151,154.60765618550025,0.02,0.005
out_5b03e824-87e4-4adf-a62e-3d2ba6041f3c.h5,1.0048571427712552,27010626328.78675,118788727.98158264,18575.0,26891837600.80517,89.7,[0.00145 0.      0.     ],[ 54587527.74885765 -56694736.58125729    412089.35290339],1e-09,496.01151718222496,154.60765618550025,0.02,0.005
out_ae80f67d-c7bd-44cf-901f-24d878ff8b7d.h5,1.0048571427712552,27066148124.713478,174310523.90830994,18575.0,26891837600.80517,86.8,[0.00045 0.      0.     ],[-71863175.74454297 -31790620.67892564  -4393354.99849868],1e-09,495.2676387352397,154.60765618550025,0.02,0.005
out_e33702a8-527b-4134-aa48-0b5b3519cc88.h5,1.0048571427712552,27014448580.03584,122610979.23067093,18575.0,26891837600.80517,89.0,[0.00155 0.      0.     ],[-37679041.47215379 -69084472.24128929  -1373567.71492384],1e-09,495.9600520333019,154.60765618550025,0.02,0.005
out_23ec80d5-9b3a-4fbd-988c-f572875adc25.h5,1.0048571427712552,27070600098.123837,178762497.31866837,18575.0,26891837600.80517,86.7,[0.0014 0.     0.    ],[74063966.87005562 26234796.75047506  4530497.80022054],1e-09,495.2083338650627,154.60765618550025,0.02,0.005
out_018817f4-ed83-4aa5-a9fd-ba8013fe8a62.h5,1.0048571427712552,27012177449.752266,120339848.94709778,18575.0,26891837600.80517,89.3,[0.0017 0.     0.    ],[-45308956.77165166 -64346212.55771616    961522.29669855],1e-09,495.99062736697505,154.60765618550025,0.02,0.005
out_329ce25e-9711-4bec-9779-a976c2abd1d9.h5,1.0048571427712552,27009583328.635212,117745727.8300438,18575.0,26891837600.80517,89.9,[0.00165 0.      0.     ],[-37650803.8918246   69113379.72422737   -137363.67554547],1e-09,496.0255673579532,154.60765618550025,0.02,0.005
out_67e1fe51-a65d-4e4a-a783-b975b0a56332.h5,1.0048571427712552,27011463265.83045,119625665.02528,18575.0,26891837600.80517,89.5,[0.00045 0.      0.     ],[-60599127.68446825  50214889.97576492    686810.00908256],1e-09,496.0002449071746,154.60765618550025,0.02,0.005
out_150958ba-4578-4c36-bbfb-5f185b4cf717.h5,1.0048571427712552,27011234530.311146,119396929.50597763,18575.0,26891837600.80517,89.6,[0.0006 0.     0.    ],[-34467124.85167398 -70752926.21491201    549450.51785376],1e-09,496.00332544800125,154.60765618550025,0.02,0.005
out_be9b076e-a3d7-4ffc-bcec-c343b9cdfd0b.h5,1.0048571427712552,27060659691.498905,168822090.69373703,18575.0,26891837600.80517,86.9,[0.0016 0.     0.    ],[-72523566.53197503  30273391.42752859   4256198.8138556 ],1e-09,495.34081996414324,154.60765618550025,0.02,0.005
out_caec6efa-8313-4968-a19d-37d71640a121.h5,1.0048571427712552,27076719163.38579,184881562.58062363,18575.0,26891837600.80517,86.6,[0.00065 0.      0.     ],[-56442848.22052196  54650519.70644481  -4667626.80126039],1e-09,495.1269040656843,154.60765618550025,0.02,0.005
out_a44c943c-7fe4-46ab-95a2-756b8ad4f10f.h5,1.0048571427712552,27013683993.68026,121846392.87509155,18575.0,26891837600.80517,89.1,[0.0007 0.     0.    ],[-46067509.28234725  63800607.3711337    1236222.86846876],1e-09,495.97034386622937,154.60765618550025,0.02,0.005
out_b274b26d-242c-4eb0-a813-f71f205a89e2.h5,1.0048571427712552,27083016763.181034,191179162.37586594,18575.0,26891837600.80517,86.5,[0.0004 0.     0.    ],[-22211180.23135576  75351437.21540694  -4804741.58389951],1e-09,495.0431979220734,154.60765618550025,0.02,0.005
out_f97058eb-2519-4983-bd53-6815ddd93ca0.h5,1.0048571427712552,27083082491.093822,191244890.28865433,18575.0,26891837600.80517,86.5,[0.0004 0.     0.    ],[-62375122.00589197 -47754787.9531181    4804741.58389951],1e-09,495.04232481451703,154.60765618550025,0.02,0.005
out_80cd56fb-d701-45b9-aecb-053a584b50a7.h5,1.0048571427712552,27013100407.42055,121262806.61538315,18575.0,26891837600.80517,89.2,[0.00055 0.      0.     ],[-74357332.66639832  25768987.43631051  -1098874.25626444],1e-09,495.978200338657,154.60765618550025,0.02,0.005
out_3e7db509-a0a0-43b2-8a61-25f141b2abfa.h5,1.0048571427712552,27010691831.813015,118854231.00784683,18575.0,26891837600.80517,89.0,[0.0036 0.     0.    ],[35015862.5315661  70471723.70737231  1373567.71492384],1e-09,496.0106348901004,154.60765618550025,0.02,0.005
out_a0b1bdfd-bcce-4628-8cd2-46891eeb8b2e.h5,1.0048571427712552,27066678989.72602,174841388.92085266,18575.0,26891837600.80517,86.7,[0.00375 0.      0.     ],[-52701909.35779364  58277306.89651278  -4530497.80022054],1e-09,495.26056441081954,154.60765618550025,0.02,0.005
out_49e5464e-afb1-4385-9b98-044e2656fe07.h5,1.0048571427712552,27011029657.23993,119192056.43476105,18575.0,26891837600.80517,88.8,[0.0045 0.     0.    ],[-73668581.21668336  27649314.47941798  -1648244.43709414],1e-09,496.0060847317608,154.60765618550025,0.02,0.005
out_46281614-310a-44bd-8355-46f9192f2146.h5,1.0048571427712552,27010082197.839405,118244597.03423691,18575.0,26891837600.80517,89.3,[0.00345 0.      0.     ],[-59966417.33096398 -50964354.47199199    961522.29669855],1e-09,496.01884677680226,154.60765618550025,0.02,0.005
out_b098488d-c3ac-4e07-a5c3-c92a45dc65a9.h5,1.0048571427712552,27064836908.260113,172999307.4549446,18575.0,26891837600.80517,86.8,[0.0027 0.     0.    ],[ -3246423.50092741 -78513822.51358692   4393354.99849868],1e-09,495.2851151316779,154.60765618550025,0.02,0.005
out_0ccd8954-c6a7-4b66-8c0a-ee3dc551101f.h5,1.0048571427712552,27008589510.973083,116751910.16791534,18575.0,26891837600.80517,89.4,[0.00355 0.      0.     ],[-75275694.60001868  22959784.62340764   -824167.40816897],1e-09,496.038957625644,154.60765618550025,0.02,0.005
out_a93d5983-f12c-48b2-b59b-4cea2438a6c3.h5,1.0048571427712552,27008246381.59038,116408780.78521347,18575.0,26891837600.80517,89.7,[0.0037 0.     0.    ],[ 25404048.43812708 -74489768.85924503    412089.35290339],1e-09,496.0435813971229,154.60765618550025,0.02,0.005
out_98fcb7fe-f516-4b40-bc97-8b92d8a1a3b2.h5,1.0048571427712552,27026556465.822685,134718865.0175171,18575.0,26891837600.80517,87.8,[0.00455 0.      0.     ],[-47135536.08328675  62955336.44038822  -3021259.87030847],1e-09,495.7972736264783,154.60765618550025,0.02,0.005
out_e16b2e1a-dd49-4c0a-8dfe-ee01c9c39357.h5,1.0048571427712552,27009209489.258762,117371888.45359421,18575.0,26891837600.80517,89.8,[0.00275 0.      0.     ],[-60697717.68195077 -50099628.2690791    -274726.93265739],1e-09,496.03060400673814,154.60765618550025,0.02,0.005
out_c2197b34-5524-4d42-a290-17dea8de278d.h5,1.0048571427712552,27074572519.045094,182734918.23992538,18575.0,26891837600.80517,86.6,[0.0025 0.     0.    ],[-28226322.96407147  73319500.2121354    4667626.80126039],1e-09,495.1554597931111,154.60765618550025,0.02,0.005
out_7d2ecf4b-16aa-4ed4-8413-b7ae7c2e0577.h5,1.0048571427712552,27011899977.63787,120062376.83270264,18575.0,26891837600.80517,89.1,[0.00245 0.      0.     ],[23133939.22897626 75216712.02701394 -1236222.86846876],1e-09,495.99436378130076,154.60765618550025,0.02,0.005
out_0b3f189e-4377-4dcb-a76b-01fef73465c9.h5,1.0048571427712552,27080599712.09592,188762111.2907524,18575.0,26891837600.80517,86.5,[0.00275 0.      0.     ],[-66553918.87337684  41734296.45139781   4804741.58389951],1e-09,495.07531284365405,154.60765618550025,0.02,0.005
out_b45f5df7-ff4c-47af-86d1-e02db2123ac4.h5,1.0048571427712552,27011608506.746796,119770905.9416275,18575.0,26891837600.80517,89.2,[0.0026 0.     0.    ],[-77808255.69182827 -11786813.85910673  -1098874.25626444],1e-09,495.99828891683507,154.60765618550025,0.02,0.005
out_27628f1e-f6be-44d5-887e-d9011fa477a5.h5,1.0048571427712552,27057294512.826225,165456912.02105713,18575.0,26891837600.80517,86.9,[0.00355 0.      0.     ],[-35265892.85041879  70231493.879206    -4256198.8138556 ],1e-09,495.3857283947423,154.60765618550025,0.02,0.005
out_20fc60b0-2e6e-43fd-9825-f2378aee1b91.h5,1.0048571427712552,27012326679.728325,120489078.92315674,18575.0,26891837600.80517,88.6,[0.0047 0.     0.    ],[-50253488.75311451  60540486.27966274   1922901.07592613],1e-09,495.98861793218555,154.60765618550025,0.02,0.005
out_8b629eaa-971f-4f7c-8de1-290d6760019f.h5,1.0048571427712552,27046961176.50026,155123575.69509125,18575.0,26891837600.80517,87.1,[0.00465 0.      0.     ],[-61733149.55083197  48656184.52660607  -3981847.96705131],1e-09,495.5238083960039,154.60765618550025,0.02,0.005
out_14183d23-c18d-40aa-b3c5-9ea699dd7cb7.h5,1.0048571427712552,27015220866.04757,123383265.24240112,18575.0,26891837600.80517,88.5,[0.00455 0.      0.     ],[-75088132.5544169  -23490189.42144868   2060220.81826565],1e-09,495.94965809532755,154.60765618550025,0.02,0.005
out_0a722faf-38e3-4d40-9eac-6c443443d521.h5,1.0048571427712552,27043800199.438137,151962598.6329689,18575.0,26891837600.80517,87.2,[0.0044 0.     0.    ],[-42340657.92021177  66232533.40170474   3844654.14061033],1e-09,495.5661019016987,154.60765618550025,0.02,0.005
out_cac02bf5-75fb-4731-96e6-711bf8e7bfdc.h5,1.0048571427712552,27010125795.162384,118288194.35721588,18575.0,26891837600.80517,89.5,[0.0027 0.     0.    ],[ 62304723.84053798 -48082333.95490447    686810.00908256],1e-09,496.0182594804871,154.60765618550025,0.02,0.005
out_27025d38-a090-4f70-af39-3f6b714a1f5b.h5,1.0048571427712552,27009046232.826023,117208632.02085495,18575.0,26891837600.80517,89.6,[0.00255 0.      0.     ],[-33150883.03656103  71379116.1153591    -549450.51785376],1e-09,496.03280363547344,154.60765618550025,0.02,0.005
out_a9cd419b-e745-4c4f-a84c-f08238231b2d.h5,1.0048571427712552,27019431807.453518,127594206.64834976,18575.0,26891837600.80517,88.2,[0.00445 0.      0.     ],[-75032920.55471855  23626479.05820272  -2472140.71744274],1e-09,495.89301161499645,154.60765618550025,0.02,0.005
out_4a1d2a78-e247-4215-8044-dbbd1f6f6081.h5,1.0048571427712552,27034173848.391045,142336247.58587646,18575.0,26891837600.80517,87.5,[0.0045 0.     0.    ],[42340068.81924915 66255522.14616881 -3433004.06422971],1e-09,495.6950595779619,154.60765618550025,0.02,0.005
out_9d2e5d14-2084-4f62-bafc-3ab6bdd1156d.h5,1.0048571427712552,27006891296.70364,115053695.89847183,18575.0,26891837600.80517,89.9,[0.0035 0.     0.    ],[-55816976.69865403  55486100.98779504    137363.67554547],1e-09,496.06184455917895,154.60765618550025,0.02,0.005
out_7666dba4-9564-4aee-b808-bcc6d6ad9c64.h5,1.0048571427712552,27021143525.820004,129305925.01483536,18575.0,26891837600.80517,88.1,[0.0046 0.     0.    ],[78659576.62308627   350749.31067649 -2609432.84702172],1e-09,495.8699983310342,154.60765618550025,0.02,0.005
out_b9d4e7f0-0bb0-474b-af8d-0e8b07a3a697.h5,1.0048571427712552,27031550065.322956,139712464.51778793,18575.0,26891837600.80517,87.6,[0.00475 0.      0.     ],[77349883.49203151 14156080.32926986  3295765.89970319],1e-09,495.73024998759786,154.60765618550025,0.02,0.005
out_642c9cc1-0ab1-46ff-b1a3-6ea3862c79df.h5,1.0048571427712552,27010120237.217236,118282636.41206741,18575.0,26891837600.80517,89.7,[0.0018 0.     0.    ],[-78673534.0294781   -2136910.16727675   -412089.35290339],1e-09,496.0183343508811,154.60765618550025,0.02,0.005
out_279f4611-d57f-4c77-a151-e43c02f255a8.h5,1.0048571427712552,27009162768.718807,117325167.91363907,18575.0,26891837600.80517,89.0,[0.005 0.    0.   ],[ 49702433.07119671 -61008545.44996928  -1373567.71492384],1e-09,496.03123348692117,154.60765618550025,0.02,0.005
out_7c2d88c9-56ef-4d09-8f11-09c860ab5d1d.h5,1.0048571427712552,27014902383.697655,123064782.89248657,18575.0,26891837600.80517,88.8,[0.0023 0.     0.    ],[-46580126.95739813  63417948.73924491   1648244.43709414],1e-09,495.9539442550954,154.60765618550025,0.02,0.005
out_d17c0a78-44a5-4554-959a-78d397fa0ebf.h5,1.0048571427712552,27060595752.940495,168758152.1353264,18575.0,26891837600.80517,86.8,[0.0041 0.     0.    ],[41663919.23191062 66626401.86502068 -4393354.99849868],1e-09,495.34167295657295,154.60765618550025,0.02,0.005
out_27432479-4031-40d5-9068-4eb56e88818e.h5,1.0048571427712552,27010399800.353874,118562199.54870605,18575.0,26891837600.80517,89.8,[0.00085 0.      0.     ],[56934442.14510036 54338338.05080836  -274726.93265739],1e-09,496.01456848966325,154.60765618550025,0.02,0.005
out_25ab50e0-ec3e-473e-8213-359e9f1f885b.h5,1.0048571427712552,27014270384.237003,122432783.43183517,18575.0,26891837600.80517,88.7,[0.00335 0.      0.     ],[46921437.8990374  63162105.29337331  1785575.4760964 ],1e-09,495.96245053006226,154.60765618550025,0.02,0.005
out_830dc39b-e573-4010-bf98-098f3d6087c2.h5,1.0048571427712552,27054852653.824768,163015053.0195999,18575.0,26891837600.80517,87.0,[0.0032 0.     0.    ],[ 71611974.66875975 -32388575.73362051  -4119029.66409281],1e-09,495.41833323494643,154.60765618550025,0.02,0.005
out_faaec838-b3bc-4c9e-a47a-0ecaa31f66ff.h5,1.0048571427712552,27019890593.521908,128052992.71673965,18575.0,26891837600.80517,88.4,[0.0031 0.     0.    ],[ 35735504.31196555 -70088556.36993666   2197534.28481529],1e-09,495.8868426991915,154.60765618550025,0.02,0.005
out_84508b1a-9d22-49a4-a744-c55e98341012.h5,1.0048571427712552,27044073765.45666,152236164.65149307,18575.0,26891837600.80517,87.3,[0.00305 0.      0.     ],[ 77462595.09733745 -13418731.12591601   3707448.60268611],1e-09,495.5624406058359,154.60765618550025,0.02,0.005
out_7fd403bd-2872-40b3-b1fc-616b8e4778b7.h5,1.0048571427712552,27070052240.703606,178214639.8984375,18575.0,26891837600.80517,86.7,[0.00185 0.      0.     ],[-76876273.1852545   16241132.04839958   4530497.80022054],1e-09,495.21562916197905,154.60765618550025,0.02,0.005
out_3c32e1dc-1d1f-4424-bd58-2afd8bc3b4ea.h5,1.0048571427712552,27013480373.882725,121642773.07755661,18575.0,26891837600.80517,89.0,[0.0019 0.     0.    ],[-42298297.14890921  66356827.30074076  -1373567.71492384],1e-09,495.9730849774157,154.60765618550025,0.02,0.005
out_537ef9f2-3b8e-4713-9e85-bb94501102c3.h5,1.0048571427712552,27031777759.643406,139940158.83823776,18575.0,26891837600.80517,87.8,[0.00235 0.      0.     ],[ 50891257.90941784 -59960095.20154563   3021259.87030847],1e-09,495.72719542825183,154.60765618550025,0.02,0.005
out_0b378e28-88e7-4b26-9450-06a9d205edde.h5,1.0048571427712552,27021586744.790493,129749143.98532486,18575.0,26891837600.80517,88.3,[0.003 0.    0.   ],[-22703965.2815691  -75321574.84489894   2334841.05729442],1e-09,495.8640406861465,154.60765618550025,0.02,0.005
out_43713cee-6fc9-46e2-90c7-662854e2f3a0.h5,1.0048571427712552,27039976559.813866,148138959.0086975,18575.0,26891837600.80517,87.4,[0.00315 0.      0.     ],[12636796.62649322 77600425.09874275  3570231.77123046],1e-09,495.61729606353254,154.60765618550025,0.02,0.005
out_1003ca07-7780-4635-9549-27b1d01f16fd.h5,1.0048571427712552,27066112275.14738,174274674.34221268,18575.0,26891837600.80517,86.8,[0.0008 0.     0.    ],[-65976168.58398621 -42686119.17497109  -4393354.99849868],1e-09,495.26811649365516,154.60765618550025,0.02,0.005
out_986b7ba2-5f4a-452c-876b-5e6dcc8c76e5.h5,1.0048571427712552,27007269389.00274,115431788.1975708,18575.0,26891837600.80517,89.8,[0.00415 0.      0.     ],[   154036.46362974 -78702998.40073173   -274726.93265739],1e-09,496.05674833927014,154.60765618550025,0.02,0.005
out_42171ed5-005b-4369-a325-9a98d8d487e4.h5,1.0048571427712552,27026460623.91215,134623023.10698318,18575.0,26891837600.80517,88.0,[0.00325 0.      0.     ],[ 44773886.45876151 -64668506.99012832  -2746717.02781569],1e-09,495.79856063724947,154.60765618550025,0.02,0.005
out_8ae89a50-90af-4bbd-ab5b-0d1ac7ce2e63.h5,1.0048571427712552,27033072916.73754,141235315.93237305,18575.0,26891837600.80517,87.7,[0.0033 0.     0.    ],[ 37650193.35590014 -69041638.63651054   3158517.69570215],1e-09,495.70982321003015,154.60765618550025,0.02,0.005
out_5148254a-0b55-49db-922b-484377e25c7b.h5,1.0048571427712552,27009177837.89972,117340237.09455109,18575.0,26891837600.80517,89.1,[0.00425 0.      0.     ],[78285667.42679298  8005447.39201227 -1236222.86846876],1e-09,496.0310304546001,154.60765618550025,0.02,0.005
out_0e57201c-4b84-4515-ba76-fcd348fcbab1.h5,1.0048571427712552,27070437050.36949,178599449.56432343,18575.0,26891837600.80517,86.6,[0.0043 0.     0.    ],[-14267144.30539076  77258805.40623538   4667626.80126039],1e-09,495.2105049371537,154.60765618550025,0.02,0.005
out_13dd5f88-245c-4ad5-bb01-6d05c82c6f8b.h5,1.0048571427712552,27013534537.473816,121696936.66864777,18575.0,26891837600.80517,88.9,[0.00315 0.      0.     ],[-66842780.22637992 -41521332.43127748  -1510908.37725346],1e-09,495.97235582159306,154.60765618550025,0.02,0.005
out_fb64598c-bec8-4bf8-ac9d-3db09f6bf2a1.h5,1.0048571427712552,27010077479.682915,118239878.87774658,18575.0,26891837600.80517,90.0,[0.00115 0.      0.     ],[-6.61006363e+07  4.27196329e+07  4.81920734e-09],1e-09,496.01891033503523,154.60765618550025,0.02,0.005
out_c8378903-29db-45bd-a126-ca4443ff3181.h5,1.0048571427712552,27011343777.914066,119506177.10889816,18575.0,26891837600.80517,89.5,[0.0008 0.     0.    ],[-71048310.00120668  33851544.97757959   -686810.00908256],1e-09,496.00185411738784,154.60765618550025,0.02,0.005
