File_name,Axial F [Hertz],B_bkg [Tesla],Delta E [eV],Gas density [m^-3],Helium fraction,LO frequency [Hertz],Pitch angle [degrees],Start E [eV],Start F [Hertz],"Start F, downmixed [Hertz]",Time [seconds],Time step [seconds],Waveguide impedance [Ohms],i_coil [Amps],r_coil [metres],r_wg [metres],x_start [metres],y_start [metres],z_max [metres],z_start [metres]
out_29f6d8d6-920d-4edb-910a-4c9431393bf6.h5,"[ 2.97212181e+07  2.88205752e+07  2.79671185e+07  2.70919188e+07
  2.65018083e+07  2.65122134e+07  8.26670841e+06  8.13696130e+06
  4.43451700e+07  4.59286568e+07  3.20791485e+07  2.03608044e+07
  1.38105343e+07 -1.00000000e+00]",1.0048897590285832,"[ -1.          29.52085817  24.09841233  17.80525479  16.77225211
   0.47605551  38.66654381  15.92676154 315.08629093  64.42835354
  35.74244044  21.81824448  24.36233485  26.7140617 ]",1e+18,0.0,26760643051.162266,"[86.93466864 86.88779867 86.84458414 86.80138086 86.77321471 86.77370647
 86.13631245 86.13333274 88.10882694 88.3167254  87.09785045 86.51705225
 86.28830636 85.74034543]","[17687.93942331 17687.35548399 17657.76003469 17633.59322399
 17614.46599911 17597.41538745 17596.60231369 17557.11302967
 17540.71126364 17224.60586983 17159.94508371 17124.00840221
 17102.04372868 17077.37823784]","[2.71049706e+10 2.71084337e+10 2.71117726e+10 2.71146149e+10
 2.71170652e+10 2.71170800e+10 2.71669024e+10 2.71687835e+10
 2.70952304e+10 2.70950995e+10 2.71273547e+10 2.71570512e+10
 2.71760916e+10 2.71891246e+10]","[3.44327499e+08 3.47790608e+08 3.51129573e+08 3.53971873e+08
 3.56422136e+08 3.56436943e+08 4.06259360e+08 4.08140454e+08
 3.34587310e+08 3.34456415e+08 3.66711646e+08 3.96408111e+08
 4.15448516e+08 4.28481523e+08]","[0.00000000e+00 8.63795171e-05 9.74302807e-05 1.07575829e-04
 3.03839178e-04 3.45201809e-04 3.95283018e-04 5.17328945e-04
 5.87854673e-04 7.42886336e-04 7.78383112e-04 8.08059077e-04
 8.30413615e-04 8.76694313e-04]",1e-09,447.6640096559556,155.64586390071958,0.02,0.006,"[-3.43012160e-04  2.49723918e-04 -1.51540940e-05  3.09167234e-04
 -1.24554158e-03 -1.14754714e-03 -9.10212406e-04  1.11503730e-03
  7.07021932e-04  1.05964465e-03  9.54338083e-04  7.83537434e-04
  1.43566816e-03  7.41069828e-04]","[ 5.09075006e-04  7.28403876e-04  1.45401178e-03  9.39777901e-04
 -4.90880698e-04 -2.04140727e-04 -9.81755889e-04 -4.35068205e-04
  1.25188655e-03  5.54949612e-04  7.10496843e-04 -2.27390932e-05
  3.61734941e-04  1.08746072e-03]","[0.01781488 0.01841198 0.01899317 0.01961022 0.02003265 0.02002568
 0.04436059 0.04472625 0.00851366 0.00739832 0.01596283 0.02491855
 0.03270607 0.03269429]","[ 0.         -0.01692927  0.01764546 -0.01024259 -0.01412056  0.01242781
 -0.019662   -0.03974455  0.00557729 -0.00302944  0.00713646 -0.00234845
  0.02103533  0.03270451]"
out_1ee851b1-0fec-40bd-b910-8b4b7f165554.h5,"[ 5.34018249e+07  5.33807175e+07  3.00552387e+07  2.96331794e+07
 -1.00000000e+00]",1.0048897590285832,[ -1.          16.21437572  52.21282559  17.72254921 313.52271696],1e+18,0.0,26760643051.162266,[89.8102933  89.80070153 86.93222557 86.91022383 69.82500207],"[17721.68476711 17721.3479602  17704.80796241 17652.37181145
 17634.64073325]","[2.70533356e+10 2.70541955e+10 2.71060685e+10 2.71078531e+10
 2.71656939e+10]","[2.92692500e+08 2.93552408e+08 3.45425459e+08 3.47210049e+08
 4.05050873e+08]","[0.00000000e+00 4.98609832e-05 9.81112011e-05 1.31213130e-04
 1.32478497e-04]",1e-09,448.01681032417406,155.64586390071958,0.02,0.006,[-0.00195446  0.00122783 -0.00074582 -0.0001273  -0.00016646],[-0.00078636 -0.00188127  0.00148286  0.0015936   0.00239876],[0.00075909 0.00079752 0.01761046 0.01788349 0.07495423],[ 0.          0.00075158 -0.00055312  0.00603463 -0.00681915]
out_600572d1-747a-48c1-b421-101a4f180dd2.h5,[ 3.39244449e+07  2.91282681e+07  1.78323385e+07 -1.00000000e+00],1.0048897590285832,[ -1.          23.40547266  19.1780442  186.94046796],1e+18,0.0,26760643051.162266,[87.11059265 86.85059638 86.38582209 85.8702389 ],[18499.07453159 18498.92307987 18475.41658326 18455.83858315],[2.70557760e+10 2.70676788e+10 2.70959147e+10 2.71302463e+10],[2.95132966e+08 3.07035702e+08 3.35271628e+08 3.69603201e+08],[0.00000000e+00 2.14481418e-05 3.57626041e-05 9.23760721e-05],1e-09,448.0000713009192,155.64586390071958,0.02,0.006,[-0.00134546 -0.00174159 -0.00152616  0.00056632],[-0.00141461 -0.00133188 -0.00059181 -0.00178078],[0.01562907 0.0186567  0.02822921 0.01753334],[ 0.         -0.01043125  0.00036387  0.01754735]
out_6a6c9a17-e097-4f10-bd70-c55ac8a8c013.h5,"[ 2.24210534e+07  2.24136114e+07  1.61837286e+07  1.61769438e+07
  3.50969894e+07  3.51152406e+07  4.04048512e+07  3.13421247e+07
  3.05757789e+07  3.66793089e+07  3.06799671e+07 -1.00000000e+00]",1.0048897590285832,"[-1.          0.39873598 41.09085312  0.39178936 30.71948414 16.73946377
 18.33738197 17.17974846 20.17048673 16.74422385 14.85596927 22.17084318]",1e+18,0.0,26760643051.162266,"[86.56617789 86.5658585  86.34179802 86.34160978 87.21902282 87.22100742
 87.60766698 86.9958979  86.95467048 87.33083694 86.96182015 84.16812845]","[18085.14506914 18085.10492155 18084.32854623 18040.94822179
 18040.32803187 18008.53423974 17991.6756146  17973.30719175
 17955.94918305 17935.43091926 17918.54572299 17903.29581366]","[2.71029685e+10 2.71029529e+10 2.71208233e+10 2.71206709e+10
 2.70770385e+10 2.70780071e+10 2.70673635e+10 2.70880605e+10
 2.70909353e+10 2.70782020e+10 2.70922467e+10 2.71386247e+10]","[3.42325436e+08 3.42309879e+08 3.60180249e+08 3.60027863e+08
 3.16395451e+08 3.17364041e+08 3.06720462e+08 3.27417479e+08
 3.30292224e+08 3.17558957e+08 3.31603601e+08 3.77981681e+08]","[0.00000000e+00 5.80293370e-06 6.03884911e-05 3.91666338e-04
 4.24717990e-04 5.80960936e-04 5.98307794e-04 6.02834126e-04
 6.28821165e-04 6.79571791e-04 7.00180524e-04 7.57770074e-04]",1e-09,447.6776358768851,155.64586390071958,0.02,0.006,"[ 1.88692925e-03  1.44255874e-03 -8.46293045e-04  8.77885137e-05
  1.82948207e-03  1.82760543e-03  9.34742304e-05 -7.08621909e-04
 -5.97122086e-04 -1.29649954e-03 -1.91928344e-03 -1.05216868e-03]","[ 0.00087176  0.00162085  0.00118112 -0.00133106 -0.00098895 -0.00072742
 -0.00188405 -0.00180906 -0.00119699 -0.00075256  0.00034998  0.00178009]","[0.02354751 0.02355341 0.02997058 0.02997783 0.01464278 0.01462341
 0.01153449 0.01692712 0.0174087  0.01365851 0.01732387 0.0112714 ]","[ 0.         -0.01686731  0.00957649 -0.02728808  0.00048583  0.01454284
  0.00918675  0.01152867 -0.01582648 -0.01058356 -0.00295223  0.01129806]"
out_8c64cc7b-51de-4ae1-bafa-d8ecc4add202.h5,"[ 4.99826851e+07  4.99457157e+07  5.24173162e+07  5.25908159e+07
  5.33596267e+07  5.27242691e+07  5.27139794e+07  3.92197518e+07
  3.25743404e+07  3.39500290e+07  3.70821569e+07  3.65453160e+07
  4.20072209e+07  4.49652789e+07 -1.00000000e+00]",1.0048897590285832,"[-1.         13.72434217 14.57203271 16.26327616 16.51206375 40.12671785
  1.2231312  37.20976909 37.6973603  29.44055239 29.86326794 21.09299547
 14.30784541 16.9270249  44.83758617]",1e+18,0.0,26760643051.162266,"[88.60996758 88.60645831 89.09249701 89.14297082 89.3972544  89.20380065
 89.20406182 87.49050203 87.05391643 87.13728656 87.34359594 87.30805769
 87.73095385 88.01753316 86.04084643]","[18390.09717748 18389.65671022 18375.61167236 18360.52619269
 18343.60649809 18326.12119461 18285.98571942 18284.6561673
 18247.38918311 18209.66066452 18180.16806941 18150.24318533
 18129.04904163 18114.70290493 18095.6112097 ]","[2.70275040e+10 2.70282618e+10 2.70241535e+10 2.70246255e+10
 2.70239459e+10 2.70271810e+10 2.70272409e+10 2.70565337e+10
 2.70728500e+10 2.70712271e+10 2.70658835e+10 2.70680871e+10
 2.70571152e+10 2.70517944e+10 2.71564053e+10]","[2.66860902e+08 2.67618758e+08 2.63510483e+08 2.63982422e+08
 2.63302842e+08 2.66537972e+08 2.66597841e+08 2.95890687e+08
 3.12206957e+08 3.10584098e+08 3.05240433e+08 3.07444054e+08
 2.96472190e+08 2.91151337e+08 3.95762208e+08]","[0.00000000e+00 6.28546560e-05 1.08652359e-04 1.82050022e-04
 2.75971568e-04 4.15363009e-04 4.16619945e-04 4.31895523e-04
 4.40113831e-04 4.44594593e-04 4.52092105e-04 4.60986955e-04
 4.75604328e-04 4.81145929e-04 7.94827484e-04]",1e-09,448.19438140080314,155.64586390071958,0.02,0.006,"[ 0.00162203 -0.00109298  0.00038437  0.00051154 -0.00188241 -0.00091806
 -0.00023745 -0.0013487  -0.00112728 -0.0010263  -0.00124823  0.00015738
  0.00127072  0.00194303  0.00200473]","[ 6.32425728e-04 -8.08052685e-04 -1.35507783e-03  2.18769118e-03
 -9.78533439e-04  2.00723710e-03  1.33806951e-03 -8.22173703e-05
  1.28460540e-03  8.55234975e-04  9.69283705e-04  1.74299806e-03
  1.10584757e-03  9.18515547e-04 -2.43813885e-04]","[0.00588588 0.00590247 0.00372243 0.00350671 0.00244173 0.00324924
 0.00324813 0.01238334 0.0162844  0.01542482 0.01355155 0.01385287
 0.01070088 0.00894883 0.07499911]","[ 0.          0.00580163 -0.00073214 -0.00181046 -0.0018881   0.0002755
  0.00319561 -0.00184555 -0.01161117 -0.01443864  0.01302818  0.01250907
  0.00760425  0.00893588  0.0019916 ]"
out_f0dde80b-61f2-444f-97b7-8d529106ea67.h5,"[ 5.30660964e+07  5.23665046e+07  4.76126266e+07  4.63066056e+07
  4.05017890e+07  3.22284251e+07  2.16050576e+07  2.21126836e+07
  2.64188606e+07 -1.00000000e+00]",1.0048897590285832,"[-1.         14.34048661 35.37580536 14.03825353 42.07778592 18.12191987
 40.31711053 13.67383347 21.2814868  82.23282867]",1e+18,0.0,26760643051.162266,"[89.79886774 89.39722795 88.40766251 88.23733437 87.65040476 87.0668464
 86.55122871 86.57199733 86.76207332 84.53549968]","[18198.22957487 18198.19823146 18183.57491818 18147.94083024
 18133.55611463 18091.41194128 18073.02120719 18032.50508713
 18017.99897458 17995.95456106]","[2.70299909e+10 2.70320695e+10 2.70433713e+10 2.70468057e+10
 2.70610485e+10 2.70802766e+10 2.71073370e+10 2.71069261e+10
 2.70973732e+10 2.71433238e+10]","[2.69347856e+08 2.71426404e+08 2.82728206e+08 2.86162678e+08
 3.00405438e+08 3.19633533e+08 3.46693979e+08 3.46283003e+08
 3.36730116e+08 3.82680730e+08]","[0.00000000e+00 4.52016895e-06 4.53381981e-05 8.26711030e-05
 1.32782494e-04 1.42400860e-04 1.81344043e-04 2.10186998e-04
 3.30916697e-04 4.41805603e-04]",1e-09,448.1772542796209,155.64586390071958,0.02,0.006,"[-0.00041698 -0.00049565 -0.00030675  0.00049851 -0.0001466  -0.00038767
 -0.00040133 -0.00014785  0.00021289  0.00012008]","[-2.59182029e-04  1.07338910e-04 -3.11495052e-04 -2.50906550e-06
 -4.60429112e-04 -2.56599111e-04 -1.52655217e-04  4.78878350e-04
 -4.77125698e-04 -4.15310054e-04]","[0.00082022 0.00247913 0.00696824 0.00785287 0.01139521 0.01637068
 0.02425394 0.02379118 0.02029773 0.00368681]","[ 0.          0.00064321 -0.00192338 -0.00109971 -0.00628412  0.00824582
  0.008437    0.02324432 -0.01545726  0.00371372]"
out_9478e986-b328-4c61-a576-bee658372850.h5,"[ 5.39457620e+07  5.13901123e+07  3.10217561e+07  2.53311855e+07
  2.49913426e+07  2.50678822e+07  3.13021706e+07  1.01973131e+07
  1.02073324e+07  1.15041710e+07  1.17955557e+07 -1.00000000e+00]",1.0048897590285832,"[-1.         42.55772413 33.94749997 19.26039346 14.30629572 17.63120163
 14.51159124 23.05393822 15.765355   43.22662411 16.80949165 17.92796515]",1e+18,0.0,26760643051.162266,"[89.6299045  88.86606803 86.96130649 86.68336571 86.66899449 86.6727618
 86.97954157 86.17089134 86.17130665 86.20484222 86.21259298 85.50317124]","[18472.89525    18472.56790394 18429.21592077 18395.15218902
 18375.81818192 18360.92559855 18343.0739868  18328.17928752
 18304.45082523 18288.57215736 18244.80925992 18226.81697925]","[2.70156667e+10 2.70227305e+10 2.70671848e+10 2.70811674e+10
 2.70828501e+10 2.70836599e+10 2.70698759e+10 2.71234142e+10
 2.71249364e+10 2.71232009e+10 2.71237493e+10 2.71441467e+10]","[2.55023631e+08 2.62087447e+08 3.06541708e+08 3.20524370e+08
 3.22207011e+08 3.23016896e+08 3.09232808e+08 3.62771197e+08
 3.64293351e+08 3.62557800e+08 3.63106202e+08 3.83503633e+08]","[0.00000000e+00 4.65202365e-05 1.59632897e-04 1.76177876e-04
 1.86657627e-04 2.70183006e-04 3.01614500e-04 3.56346050e-04
 4.52431919e-04 4.68587428e-04 5.45250718e-04 7.14510138e-04]",1e-09,448.2759939527146,155.64586390071958,0.02,0.006,"[ 0.00118357 -0.00160596 -0.00173123 -0.00114693 -0.00191646 -0.0003113
 -0.0001648  -0.0006349   0.00175807  0.0011516  -0.00061039  0.00127449]","[ 0.00033498  0.00031564  0.00019287  0.00111733  0.00083807 -0.00125021
 -0.00163293 -0.0011062  -0.00036062  0.00081614  0.00176013 -0.00062524]","[ 0.00149318  0.00472104  0.01735607  0.02132389  0.02157716  0.02151022
  0.01714207  0.03994286  0.039911    0.03723925  0.03668518 -0.01181077]","[ 0.         -0.00101296  0.00442825  0.01733425 -0.02028825  0.0215097
  0.0167994   0.01649534  0.03987916  0.03552081  0.02824313 -0.01178819]"
out_45bde204-cb2b-444d-a03f-df482370f7a4.h5,"[ 3.89595313e+07  3.62461662e+07  3.69603764e+07  4.23696362e+07
  4.72875404e+07  4.42652295e+07  4.48383849e+07  4.37773793e+07
  4.41422505e+07 -1.00000000e+00]",1.0048897590285832,"[ -1.          14.01757361  16.18622625  20.09604326  14.95437391
  26.69004618  64.06188918  92.84837178  13.66074206 190.70516701]",1e+18,0.0,26760643051.162266,"[87.41942863 87.23691085 87.28409783 87.68681596 88.16429001 87.85952028
 87.92017655 87.83084246 87.86615907 85.94885895]","[17828.20111176 17827.88689099 17813.76045101 17796.61713148
 17776.47944543 17761.49625481 17734.04967793 17669.84562926
 17576.90566401 17562.95110305]","[2.70783410e+10 2.70849160e+10 2.70840429e+10 2.70737046e+10
 2.70645887e+10 2.70718475e+10 2.70738961e+10 2.70806689e+10
 2.70805530e+10 2.71864344e+10]","[3.17697951e+08 3.24272961e+08 3.23399839e+08 3.13061540e+08
 3.03945618e+08 3.11204463e+08 3.13253074e+08 3.20025823e+08
 3.19909915e+08 4.25791353e+08]","[0.00000000e+00 4.61786729e-05 6.21850094e-05 2.03047397e-04
 2.09187217e-04 2.13441614e-04 3.25267804e-04 3.46357935e-04
 3.60015696e-04 4.03863595e-04]",1e-09,447.8456022201575,155.64586390071958,0.02,0.006,"[-0.00222947  0.00295662  0.00275704 -0.00034645 -0.00241555 -0.00271558
  0.00275565 -0.00290031  0.00068945  0.00015907]","[-0.00191969  0.00154926 -0.00157177 -0.00326807 -0.00245564 -0.00017917
 -0.00012624 -0.00031745  0.00341017  0.00300526]","[0.01255274 0.01405296 0.0136442  0.01066359 0.00788495 0.00958962
 0.00923063 0.00975934 0.0095467  0.07499455]","[ 0.          0.00823791  0.01364149  0.01062876  0.00723059  0.00613612
  0.0092301  -0.00801322 -0.0047774   0.00884994]"
out_f67d2c96-cf5e-4f8f-a511-89a53e1cbfae.h5,[ 2.40137296e+07  1.92452035e+07  2.50748636e+07 -1.00000000e+00],1.0048897590285832,[-1.         25.69530655 32.71218107 20.44591606],1e+18,0.0,26760643051.162266,[86.63738647 86.44905605 86.68527265 85.43185595],[17909.95447513 17909.79722856 17884.07301396 17850.82653748],[2.71076184e+10 2.71210980e+10 2.71080817e+10 2.71538153e+10],[3.46975367e+08 3.60454994e+08 3.47438636e+08 3.93172252e+08],[0.00000000e+00 2.29541201e-05 2.71760954e-05 1.05438082e-04],1e-09,447.64599458107455,155.64586390071958,0.02,0.006,[-0.00087623 -0.00135089 -0.00159663 -0.00181874],[ 0.00141593  0.00170066  0.00078293 -0.00069306],[0.02212478 0.02643106 0.02125517 0.00122429],[0.         0.02087759 0.02123211 0.00124701]
out_59c01bff-3778-4099-be2d-86c7b3075dba.h5,"[ 2.53264351e+07  4.52742927e+07  2.30623660e+07  2.36748559e+07
  2.41425126e+07 -1.00000000e+00]",1.0048897590285832,[-1.         22.93591233  0.44068492 19.21955219 85.18989322 33.33535664],1e+18,0.0,26760643051.162266,[86.68369471 88.03154797 86.58812133 86.61388624 86.63524152 86.17045353],"[18159.07084174 18158.06410226 18109.12958145 18108.30126446
 18088.3584305  18002.87340459]","[2.70922309e+10 2.70495070e+10 2.71000330e+10 2.70997409e+10
 2.71028570e+10 2.71567529e+10]","[3.31587827e+08 2.88863899e+08 3.39389916e+08 3.39097886e+08
 3.42213938e+08 3.96109870e+08]",[0.         0.00014501 0.00016931 0.00022527 0.00032982 0.00037268],1e-09,447.75078982133925,155.64586390071958,0.02,0.006,"[ 4.80076760e-04  1.53912612e-03 -2.17842874e-03  6.70216362e-05
  1.43003342e-03  7.00151320e-05]","[-2.31383673e-03  1.56658023e-03 -6.79570569e-06 -1.64982685e-03
  1.22863925e-03  1.78049671e-03]",[ 0.0212184   0.00884152  0.02300902  0.02249127  0.02206869 -0.00874509],[ 0.         -0.0066381   0.00531677 -0.02247174 -0.02201176 -0.00872593]
out_562e74a1-6332-4130-93bb-6e5548865bc3.h5,"[51903618.46879759 51923573.72388182 51724709.02173761 51724709.02173761
 49964193.58340757 47345561.87756784 52458036.61129318 52123973.46801941
 51893646.59208508 51606119.7004203  45100422.52655893 49651917.37347597
 48458276.01570482 47229660.8694609  44927882.65314375 28212495.35324571
 40362586.74704812 40356556.17974105 39106186.55158785 46747391.91954847
 45342694.39497489]",1.0048897590285832,"[-1.         17.12179983 16.11226827 16.50051159 34.43293669 16.00289245
 21.00519483 15.12451245 17.6581657  18.02627185 42.63988373 53.67106809
 19.90632817 41.59697529 25.79129108 16.67734136 52.94053618 18.06414298
 19.30686402 15.90172409 18.25221151]",1e+18,0.0,26760643051.162266,"[89.05461685 89.06851735 89.02464592 89.02993268 88.68838685 88.30631329
 89.25828224 89.16562059 89.10841477 89.04114971 88.05717955 88.67684436
 88.49124433 88.32630573 88.05533329 86.83863783 87.62767717 87.62925437
 87.52898144 88.28738804 88.11958711]","[18250.24871981 18250.10383148 18232.40196461 18215.97987681
 18199.40668092 18164.06900769 18148.05787613 18126.20179855
 18110.9179676  18093.05280834 18074.90038421 18032.16941398
 17978.3944464  17958.39180587 17916.57232579 17890.18687043
 17873.35125912 17819.41212452 17801.27359601 17781.86246576
 17765.38592733]","[2.70303260e+10 2.70310972e+10 2.70323205e+10 2.70331295e+10
 2.70382866e+10 2.70443888e+10 2.70351738e+10 2.70366003e+10
 2.70379237e+10 2.70393935e+10 2.70545521e+10 2.70479640e+10
 2.70513318e+10 2.70558959e+10 2.70618527e+10 2.70993377e+10
 2.70748827e+10 2.70757811e+10 2.70795184e+10 2.70641313e+10
 2.70679992e+10]","[2.69682988e+08 2.70454185e+08 2.71677434e+08 2.72486431e+08
 2.77643581e+08 2.83745709e+08 2.74530716e+08 2.75957283e+08
 2.77280682e+08 2.78750427e+08 2.93909041e+08 2.87320991e+08
 2.90688789e+08 2.95252820e+08 3.01209651e+08 3.38694653e+08
 3.14239670e+08 3.15138079e+08 3.18875399e+08 3.03488299e+08
 3.07356122e+08]","[0.00000000e+00 2.08348855e-05 1.04325960e-04 1.48958688e-04
 1.59439092e-04 2.90122419e-04 2.91313297e-04 4.14495006e-04
 4.37578507e-04 4.67597908e-04 4.85911085e-04 4.99157114e-04
 5.14317320e-04 5.28384436e-04 5.60953814e-04 6.48031785e-04
 6.71198440e-04 8.18046704e-04 8.28996693e-04 8.44359559e-04
 9.29199956e-04]",1e-09,448.17494680974943,155.64586390071958,0.02,0.006,"[-0.00103925 -0.00186139 -0.0013445  -0.00116656  0.00171079 -0.00173906
 -0.00101709 -0.00104618 -0.00070247  0.00129677  0.00178688 -0.00053124
  0.00107528 -0.00163545 -0.00162633  0.00057865  0.00070634  0.00183277
  0.0004765  -0.00183165  0.00074944]","[ 0.00047038  0.00059581  0.00045107  0.00130018 -0.00062013 -0.00089438
 -0.00044707  0.00119978  0.00121258 -0.0009742  -0.00038335 -0.00146571
  0.00055818  0.00012146 -0.00014948  0.00103597  0.00124519 -0.00074
 -0.00155939 -0.00076769 -0.00113264]","[0.00390095 0.00384125 0.00403173 0.00400915 0.00554232 0.00741059
 0.00303276 0.0034253  0.0036696  0.00396012 0.00875367 0.00559563
 0.00648078 0.00730536 0.00876223 0.01895901 0.0114304  0.01141978
 0.01213761 0.00750378 0.00840144]","[ 0.          0.00206271  0.00369297 -0.00396328 -0.00374152 -0.00551777
  0.00071396  0.00121257 -0.00325077 -0.00355232 -0.00371455  0.00541808
 -0.00054152 -0.00592612 -0.00680247 -0.00231384 -0.01079624 -0.01141909
 -0.01063225  0.00588465 -0.00203626]"
out_5faf4e49-2dc8-40dd-8afa-41dc73edd8fe.h5,"[ 3.18296524e+07  4.65620463e+07  4.69995529e+07  4.96884530e+07
  5.13998916e+07  3.71178275e+07  3.43384732e+07  3.23171130e+07
  3.09046259e+07  3.09010903e+07  3.25311852e+07 -1.00000000e+00]",1.0048897590285832,"[ -1.          18.8637834   15.83101553  35.7931644   17.85094151
  48.40027288  14.22976569  38.87068024  15.60935801   0.37925804
 184.4375371  225.33921719]",1e+18,0.0,26760643051.162266,"[86.97934007 88.08865267 88.1381054  88.47750557 88.74754873 87.30607389
 87.13006255 87.01479088 86.93850527 86.93843278 87.03973433 85.99600489]","[18252.89256664 18252.52789934 18233.38665639 18217.45259133
 18181.29128241 18163.40464037 18114.79346068 18100.5129442
 18061.3451602  18045.49221152 18043.78872232 17859.32763732]","[2.70727356e+10 2.70425175e+10 2.70424595e+10 2.70388861e+10
 2.70364888e+10 2.70678204e+10 2.70745080e+10 2.70810555e+10
 2.70848944e+10 2.70849180e+10 2.70904419e+10 2.71767385e+10]","[3.12092581e+08 2.81874490e+08 2.81816445e+08 2.78243000e+08
 2.75845743e+08 3.07177315e+08 3.13864947e+08 3.20412412e+08
 3.24251311e+08 3.24274924e+08 3.29798859e+08 4.16095497e+08]","[0.00000000e+00 5.23135610e-05 9.22290010e-05 1.07067207e-04
 1.60193126e-04 1.65350722e-04 1.95855431e-04 2.03198859e-04
 2.46267687e-04 2.81602397e-04 4.73704446e-04 4.77156187e-04]",1e-09,447.88392293761336,155.64586390071958,0.02,0.006,"[ 1.53647163e-03  9.93823343e-04 -1.08331321e-03  2.42477500e-04
  8.95097407e-04  2.42888348e-03 -8.33857558e-05 -9.62635222e-04
 -2.66230704e-03 -2.89973278e-03 -8.20828321e-04 -1.10797482e-03]","[-0.00161859 -0.00256536 -0.00218854  0.00284625  0.00259793 -0.00036567
 -0.0030423  -0.0020925  -0.00130524 -0.00100617  0.0025239   0.0019212 ]","[0.01683299 0.00840041 0.00813155 0.00640813 0.00515463 0.01363795
 0.01523646 0.01643233 0.01730736 0.01730779 0.01618802 0.07499319]","[ 0.         -0.00228488 -0.00722026  0.00459278  0.00330097  0.00062264
  0.01346086  0.00056175  0.0148409   0.0167249   0.00164168  0.01555709]"
